snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2024-11-20,P0271,S016,170,66,12
2024-11-20,P0274,S003,32,37,4
2024-11-20,P0277,S016,116,51,9
2024-11-20,P0280,S010,194,38,7
2024-11-20,P0283,S013,126,51,11
2024-11-20,P0286,S009,107,31,5
2024-11-20,P0289,S006,13,34,7
2024-11-20,P0292,S001,140,55,8
2024-11-20,P0295,S008,105,30,12
2024-11-20,P0298,S005,210,47,10
2024-11-19,P0001,S014,89,64,7
2024-11-19,P0004,S011,174,45,4
2024-11-19,P0007,S004,46,44,7
2024-11-19,P0010,S007,10,35,4
2024-11-19,P0013,S013,24,66,10
2024-11-19,P0016,S017,158,47,7
2024-11-19,P0019,S018,143,48,8
2024-11-19,P0022,S009,137,34,11
2024-11-19,P0025,S014,84,70,7
2024-11-19,P0028,S010,88,38,6
2024-11-19,P0031,S011,68,42,6
2024-11-19,P0034,S008,43,48,7
2024-11-19,P0037,S013,31,49,11
2024-11-19,P0040,S009,112,58,6
2024-11-19,P0043,S012,133,60,10
2024-11-19,P0046,S006,126,38,8
2024-11-19,P0049,S005,139,64,4
2024-11-19,P0052,S007,184,31,3
2024-11-19,P0055,S008,46,60,7
2024-11-19,P0058,S011,191,32,10
2024-11-19,P0061,S013,180,31,3
2024-11-19,P0064,S003,159,65,6
2024-11-19,P0067,S002,161,68,11
2024-11-19,P0070,S012,188,64,8
2024-11-19,P0073,S004,18,35,3
2024-11-19,P0076,S004,95,36,8
2024-11-19,P0079,S006,54,33,5
2024-11-19,P0082,S014,30,22,8
2024-11-19,P0085,S009,200,25,6
2024-11-19,P0088,S013,55,68,7
2024-11-19,P0091,S004,161,36,6
2024-11-19,P0094,S001,67,61,7
2024-11-19,P0097,S017,134,43,10
2024-11-19,P0100,S006,195,51,8
2024-11-19,P0103,S017,52,62,5
2024-11-19,P0106,S018,12,50,10
2024-11-19,P0109,S012,182,36,5
2024-11-19,P0112,S017,133,21,11
2024-11-19,P0115,S003,32,58,8
2024-11-19,P0118,S008,167,68,5
2024-11-19,P0121,S013,42,67,10
2024-11-19,P0124,S003,49,66,9
2024-11-19,P0127,S015,51,51,11
2024-11-19,P0130,S008,198,26,6
2024-11-19,P0133,S018,143,69,11
2024-11-19,P0136,S004,90,25,9
2024-11-19,P0139,S006,59,57,12
2024-11-19,P0142,S016,113,46,7
2024-11-19,P0145,S015,13,54,9
2024-11-19,P0148,S013,58,52,11
2024-11-19,P0151,S018,127,44,12
2024-11-19,P0154,S008,173,61,4
2024-11-19,P0157,S013,136,42,3
2024-11-19,P0160,S011,61,68,11
2024-11-19,P0163,S006,65,66,6
2024-11-19,P0166,S005,139,58,12
2024-11-19,P0169,S015,114,58,3
2024-11-19,P0172,S001,82,30,12
2024-11-19,P0175,S006,15,47,10
2024-11-19,P0178,S007,128,27,6
2024-11-19,P0181,S010,37,57,6
2024-11-19,P0184,S010,200,65,12
2024-11-19,P0187,S002,66,39,4
2024-11-19,P0190,S003,120,30,4
2024-11-19,P0193,S012,13,69,5
2024-11-19,P0196,S007,66,38,5
2024-11-19,P0199,S016,40,59,4
2024-11-19,P0202,S017,50,53,12
2024-11-19,P0205,S015,74,60,3
2024-11-19,P0208,S009,77,39,7
2024-11-19,P0211,S015,69,63,9
2024-11-19,P0214,S018,124,35,4
2024-11-19,P0217,S013,10,37,4
2024-11-19,P0220,S007,100,65,7
2024-11-19,P0223,S015,105,38,6
2024-11-19,P0226,S011,89,43,9
2024-11-19,P0229,S018,142,53,9
2024-11-19,P0232,S006,176,30,7
2024-11-19,P0235,S010,16,63,4
2024-11-19,P0238,S013,166,36,6
2024-11-19,P0241,S003,188,66,10
2024-11-19,P0244,S015,138,41,8
2024-11-19,P0247,S017,150,29,7
2024-11-19,P0250,S014,15,40,11
2024-11-19,P0253,S010,114,22,12
2024-11-19,P0256,S018,105,68,5
2024-11-19,P0259,S011,104,60,3
2024-11-19,P0262,S015,29,56,7
2024-11-19,P0265,S012,32,66,3
2024-11-19,P0268,S017,38,45,5
2024-11-19,P0271,S003,72,35,9
2024-11-19,P0274,S002,17,35,5
2024-11-19,P0277,S009,24,30,3
2024-11-19,P0280,S013,127,60,11
2024-11-19,P0283,S017,80,22,12
2024-11-19,P0286,S008,86,41,9
2024-11-19,P0289,S001,21,69,7
2024-11-19,P0292,S008,54,60,12
2024-11-19,P0295,S018,13,62,9
2024-11-19,P0298,S014,78,52,4
2024-11-18,P0001,S010,11,25,5
2024-11-18,P0004,S001,172,63,12
2024-11-18,P0007,S004,51,30,8
2024-11-18,P0010,S003,138,55,10
2024-11-18,P0013,S017,110,35,10
2024-11-18,P0016,S002,204,60,9
2024-11-18,P0019,S005,210,31,8
2024-11-18,P0022,S013,84,62,6
2024-11-18,P0025,S006,45,66,7
2024-11-18,P0028,S017,143,39,3
2024-11-18,P0031,S004,200,43,5
2024-11-18,P0034,S008,86,38,10
2024-11-18,P0037,S018,78,22,6
2024-11-18,P0040,S016,42,56,8
2024-11-18,P0043,S015,125,34,5
2024-11-18,P0046,S001,44,57,3
2024-11-18,P0049,S015,11,22,5
2024-11-18,P0052,S018,131,60,7
2024-11-18,P0055,S015,88,62,5
2024-11-18,P0058,S004,189,45,10
2024-11-18,P0061,S006,165,30,7
2024-11-18,P0064,S008,203,21,5
2024-11-18,P0067,S005,208,35,4
2024-11-18,P0070,S015,140,24,10
2024-11-18,P0073,S018,108,41,10
2024-11-18,P0076,S004,98,59,10
2024-11-18,P0079,S007,136,51,3
2024-11-18,P0082,S017,168,38,5
2024-11-18,P0085,S003,35,24,10
2024-11-18,P0088,S014,109,42,12
2024-11-18,P0091,S018,153,41,6
2024-11-18,P0094,S012,203,57,5
2024-11-18,P0097,S001,167,40,11
2024-11-18,P0100,S017,88,61,10
2024-11-18,P0103,S011,184,34,3
2024-11-18,P0106,S006,67,20,6
2024-11-18,P0109,S002,20,47,9
2024-11-18,P0112,S007,116,69,9
2024-11-18,P0115,S005,31,55,10
2024-11-18,P0118,S015,49,23,7
2024-11-18,P0121,S008,85,31,8
2024-11-18,P0124,S012,81,32,11
2024-11-18,P0127,S004,91,62,8
2024-11-18,P0130,S012,87,38,4
2024-11-18,P0133,S015,179,49,5
2024-11-18,P0136,S018,89,50,4
2024-11-18,P0139,S016,95,42,8
2024-11-18,P0142,S002,172,64,4
2024-11-18,P0145,S011,26,27,7
2024-11-18,P0148,S016,74,53,5
2024-11-18,P0151,S018,9999,68,5
2024-11-18,P0154,S017,108,58,11
2024-11-18,P0157,S003,77,52,10
2024-11-18,P0160,S013,47,65,9
2024-11-18,P0163,S004,85,24,4
2024-11-18,P0166,S008,126,67,11
2024-11-18,P0169,S002,151,37,10
2024-11-18,P0172,S018,84,39,10
2024-11-18,P0175,S013,173,48,10
2024-11-18,P0178,S011,59,45,12
2024-11-18,P0181,S017,40,56,9
2024-11-18,P0184,S008,140,65,10
2024-11-18,P0187,S013,88,52,11
2024-11-18,P0190,S006,130,63,3
2024-11-18,P0193,S013,45,57,12
2024-11-18,P0196,S017,-15,56,3
2024-11-18,P0199,S008,82,50,3
2024-11-18,P0202,S010,104,63,5
2024-11-18,P0205,S013,39,38,11
2024-11-18,P0208,S001,138,24,12
2024-11-18,P0211,S009,44,58,10
2024-11-18,P0214,S013,176,31,11
2024-11-18,P0217,S016,84,21,7
2024-11-18,P0220,S018,158,70,11
2024-11-18,P0223,S001,108,41,12
2024-11-18,P0226,S008,119,54,9
2024-11-18,P0229,S007,192,45,6
2024-11-18,P0232,S003,66,62,5
2024-11-18,P0235,S012,50,60,10
2024-11-18,P0238,S017,18,52,3
2024-11-18,P0241,S018,60,52,6
2024-11-18,P0244,S002,195,36,8
2024-11-18,P0247,S017,13,36,11
2024-11-18,P0250,S013,32,42,6
2024-11-18,P0253,S017,197,51,11
2024-11-18,P0256,S007,181,61,4
2024-11-18,P0259,S017,150,54,6
2024-11-18,P0262,S017,196,28,4
2024-11-18,P0265,S004,160,41,11
2024-11-18,P0268,S011,77,23,6
2024-11-18,P0271,S018,49,67,3
2024-11-18,P0274,S001,152,29,7
2024-11-18,P0277,S002,87,56,10
2024-11-18,P0280,S018,76,65,5
2024-11-18,P0283,S018,48,42,6
2024-11-18,P0286,S005,194,26,9
2024-11-18,P0289,S007,210,58,9
2024-11-18,P0292,S013,29,64,7
2024-11-18,P0295,S002,128,54,10
2024-11-18,P0298,S014,96,58,8
2024-11-17,P0001,S004,120,33,9
2024-11-17,P0004,S007,31,69,10
2024-11-17,P0007,S008,56,55,5
2024-11-17,P0010,S010,165,34,10
2024-11-17,P0013,S002,154,28,12
2024-11-17,P0016,S006,10,57,12
2024-11-17,P0019,S016,38,53,12
2024-11-17,P0022,S015,85,31,7
2024-11-17,P0025,S003,171,21,3
2024-11-17,P0028,S012,125,35,6
2024-11-17,P0031,S018,175,49,5
2024-11-17,P0034,S006,34,27,9
2024-11-17,P0037,S009,47,28,9
2024-11-17,P0040,S016,173,22,6
2024-11-17,P0043,S018,10,57,12
2024-11-17,P0046,S009,87,41,11
2024-11-17,P0049,S017,135,23,3
2024-11-17,P0052,S017,207,63,3
2024-11-17,P0055,S001,160,57,11
2024-11-17,P0058,S009,22,62,3
2024-11-17,P0061,S011,12,21,10
2024-11-17,P0064,S013,193,67,10
2024-11-17,P0067,S008,183,35,6
2024-11-17,P0070,S008,107,52,12
2024-11-17,P0073,S004,26,43,9
2024-11-17,P0076,S008,146,60,5
2024-11-17,P0079,S007,105,54,6
2024-11-17,P0082,S003,119,66,5
2024-11-17,P0085,S011,156,51,9
2024-11-17,P0088,S016,110,22,9
2024-11-17,P0091,S002,115,41,9
2024-11-17,P0094,S008,204,34,4
2024-11-17,P0097,S005,58,46,10
2024-11-17,P0100,S013,127,56,10
2024-11-17,P0103,S008,24,20,7
2024-11-17,P0106,S003,65,66,5
2024-11-17,P0109,S003,159,26,5
2024-11-17,P0112,S013,33,53,5
2024-11-17,P0115,S014,207,70,3
2024-11-17,P0118,S016,22,39,4
2024-11-17,P0121,S001,53,57,11
2024-11-17,P0124,S001,175,47,6
2024-11-17,P0127,S009,160,26,12
2024-11-17,P0130,S017,190,45,12
2024-11-17,P0133,S001,208,67,5
2024-11-17,P0136,S004,177,37,3
2024-11-17,P0139,S012,172,52,4
2024-11-17,P0142,S008,208,29,6
2024-11-17,P0145,S018,81,69,3
2024-11-17,P0148,S004,86,68,4
2024-11-17,P0151,S006,93,52,6
2024-11-17,P0154,S017,98,31,8
2024-11-17,P0157,S014,87,39,12
2024-11-17,P0160,S008,116,41,11
2024-11-17,P0163,S017,127,59,11
2024-11-17,P0166,S003,209,53,10
2024-11-17,P0169,S013,169,53,10
2024-11-17,P0172,S006,90,45,11
2024-11-17,P0175,S004,119,57,3
2024-11-17,P0178,S005,38,42,10
2024-11-17,P0181,S013,153,67,3
2024-11-17,P0184,S012,166,48,11
2024-11-17,P0187,S011,201,61,12
2024-11-17,P0190,S008,177,34,11
2024-11-17,P0193,S012,106,41,8
2024-11-17,P0196,S005,50,62,6
2024-11-17,P0199,S003,114,35,11
2024-11-17,P0202,S013,10,49,10
2024-11-17,P0205,S002,128,61,7
2024-11-17,P0208,S007,192,26,7
2024-11-17,P0211,S003,32,30,4
2024-11-17,P0214,S015,150,34,3
2024-11-17,P0217,S009,50,44,8
2024-11-17,P0220,S016,177,29,4
2024-11-17,P0223,S004,69,26,6
2024-11-17,P0226,S009,72,20,5
2024-11-17,P0229,S004,50,68,5
2024-11-17,P0232,S005,70,52,12
2024-11-17,P0235,S003,170,57,7
2024-11-17,P0238,S009,184,40,7
2024-11-17,P0241,S018,196,26,5
2024-11-17,P0244,S010,10,62,8
2024-11-17,P0247,S018,96,70,8
2024-11-17,P0250,S010,78,61,8
2024-11-17,P0253,S012,99,28,5
2024-11-17,P0256,S006,181,49,12
2024-11-17,P0259,S018,154,42,10
2024-11-17,P0262,S016,83,56,10
2024-11-17,P0265,S008,61,27,12
2024-11-17,P0268,S013,19,50,8
2024-11-17,P0271,S003,147,36,12
2024-11-17,P0274,S018,96,29,6
2024-11-17,P0277,S015,74,47,7
2024-11-17,P0280,S017,156,24,10
2024-11-17,P0283,S003,38,59,4
2024-11-17,P0286,S005,82,31,8
2024-11-17,P0289,S015,147,22,9
2024-11-17,P0292,S002,171,66,10
2024-11-17,P0295,S004,178,61,5
2024-11-17,P0298,S004,166,34,10
2024-11-16,P0001,S006,203,45,4
2024-11-16,P0004,S002,112,35,4
2024-11-16,P0007,S015,156,65,11
2024-11-16,P0010,S010,190,49,6
2024-11-16,P0013,S002,91,50,8
2024-11-16,P0016,S018,153,45,11
2024-11-16,P0019,S006,97,36,12
2024-11-16,P0022,S013,25,35,3
2024-11-16,P0025,S006,200,54,6
2024-11-16,P0028,S010,113,58,11
2024-11-16,P0031,S003,184,22,6
2024-11-16,P0034,S008,201,68,3
2024-11-16,P0037,S010,26,68,4
2024-11-16,P0040,S013,186,49,12
2024-11-16,P0043,S017,100,54,3
2024-11-16,P0046,S003,177,25,9
2024-11-16,P0049,S003,161,22,12
2024-11-16,P0052,S006,25,53,5
2024-11-16,P0055,S016,65,65,7
2024-11-16,P0058,S015,24,28,12
2024-11-16,P0061,S017,10,62,8
2024-11-16,P0064,S015,121,65,5
2024-11-16,P0067,S004,168,59,6
2024-11-16,P0070,S014,92,27,8
2024-11-16,P0073,S010,111,53,11
2024-11-16,P0076,S013,111,44,10
2024-11-16,P0079,S015,20,50,5
2024-11-16,P0082,S012,16,39,10
2024-11-16,P0085,S006,140,56,5
2024-11-16,P0088,S009,198,21,10
2024-11-16,P0091,S007,31,41,4
2024-11-16,P0094,S010,117,61,4
2024-11-16,P0097,S005,201,26,5
2024-11-16,P0100,S006,29,56,9
2024-11-16,P0103,S016,142,68,6
2024-11-16,P0106,S006,182,32,10
2024-11-16,P0109,S017,136,65,5
2024-11-16,P0112,S009,135,35,9
2024-11-16,P0115,S009,144,30,7
2024-11-16,P0118,S001,129,67,3
2024-11-16,P0121,S007,167,55,8
2024-11-16,P0124,S001,105,30,10
2024-11-16,P0127,S002,59,24,11
2024-11-16,P0130,S004,32,57,5
2024-11-16,P0133,S001,137,52,10
2024-11-16,P0136,S006,140,20,8
2024-11-16,P0139,S018,155,36,9
2024-11-16,P0142,S013,70,37,6
2024-11-16,P0145,S015,174,52,4
2024-11-16,P0148,S001,68,53,10
2024-11-16,P0151,S004,22,65,4
2024-11-16,P0154,S011,187,53,5
2024-11-16,P0157,S011,86,25,5
2024-11-16,P0160,S011,121,22,6
2024-11-16,P0163,S011,16,57,5
2024-11-16,P0166,S015,43,37,6
2024-11-16,P0169,S002,140,43,3
2024-11-16,P0172,S003,79,47,6
2024-11-16,P0175,S018,132,63,12
2024-11-16,P0178,S001,184,28,6
2024-11-16,P0181,S001,210,70,11
2024-11-16,P0184,S016,16,40,9
2024-11-16,P0187,S005,166,41,11
2024-11-16,P0190,S004,150,68,10
2024-11-16,P0193,S011,110,46,3
2024-11-16,P0196,S018,166,40,9
2024-11-16,P0199,S012,130,60,11
2024-11-16,P0202,S017,111,61,7
2024-11-16,P0205,S006,142,40,7
2024-11-16,P0208,S015,96,62,11
2024-11-16,P0211,S014,34,40,4
2024-11-16,P0214,S009,177,49,8
2024-11-16,P0217,S011,115,23,10
2024-11-16,P0220,S010,89,58,7
2024-11-16,P0223,S012,96,60,6
2024-11-16,P0226,S010,27,59,7
2024-11-16,P0229,S006,28,63,4
2024-11-16,P0232,S012,72,28,6
2024-11-16,P0235,S004,136,25,12
2024-11-16,P0238,S016,112,58,12
2024-11-16,P0241,S002,103,36,7
2024-11-16,P0244,S007,158,32,4
2024-11-16,P0247,S008,165,55,5
2024-11-16,P0250,S004,128,52,10
2024-11-16,P0253,S017,60,47,3
2024-11-16,P0256,S009,205,28,10
2024-11-16,P0259,S011,142,46,8
2024-11-16,P0262,S009,87,54,10
2024-11-16,P0265,S012,152,32,5
2024-11-16,P0268,S005,123,68,9
2024-11-16,P0271,S005,57,20,3
2024-11-16,P0274,S002,168,52,8
2024-11-16,P0277,S011,90,40,8
2024-11-16,P0280,S002,129,43,5
2024-11-16,P0283,S011,47,26,12
2024-11-16,P0286,S012,114,66,5
2024-11-16,P0289,S012,39,59,3
2024-11-16,P0292,S012,169,20,11
2024-11-16,P0295,S011,34,62,12
2024-11-16,P0298,S005,146,24,11
2024-11-15,P0001,S018,172,36,9
2024-11-15,P0004,S013,84,67,10
2024-11-15,P0007,S009,176,35,11
2024-11-15,P0010,S012,201,44,4
2024-11-15,P0013,S008,157,40,4
2024-11-15,P0016,S013,17,44,12
2024-11-15,P0019,S003,31,55,9
2024-11-15,P0022,S011,34,60,5
2024-11-15,P0025,S001,135,25,7
2024-11-15,P0028,S015,132,34,7
2024-11-15,P0031,S005,177,62,4
2024-11-15,P0034,S013,112,24,11
2024-11-15,P0037,S007,77,62,6
2024-11-15,P0040,S008,145,53,9
2024-11-15,P0043,S016,92,58,8
2024-11-15,P0046,S003,38,69,5
2024-11-15,P0049,S011,82,30,10
2024-11-15,P0052,S009,197,70,6
2024-11-15,P0055,S001,62,49,11
2024-11-15,P0058,S006,171,25,6
2024-11-15,P0061,S017,71,64,10
2024-11-15,P0064,S016,62,62,12
2024-11-15,P0067,S009,49,23,12
2024-11-15,P0070,S010,78,54,8
2024-11-15,P0073,S018,89,44,6
2024-11-15,P0076,S005,187,69,11
2024-11-15,P0079,S013,22,57,8
2024-11-15,P0082,S014,111,22,11
2024-11-15,P0085,S007,206,48,8
2024-11-15,P0088,S008,138,61,5
2024-11-15,P0091,S010,194,61,3
2024-11-15,P0094,S014,82,39,9
2024-11-15,P0097,S017,126,38,4
2024-11-15,P0100,S015,145,40,3
2024-11-15,P0103,S006,173,28,9
2024-11-15,P0106,S008,102,24,7
2024-11-15,P0109,S010,76,60,11
2024-11-15,P0112,S017,203,46,8
2024-11-15,P0115,S004,11,52,7
2024-11-15,P0118,S002,46,45,11
2024-11-15,P0121,S002,163,53,11
2024-11-15,P0124,S012,107,54,7
2024-11-15,P0127,S012,99,62,3
2024-11-15,P0130,S016,63,40,8
2024-11-15,P0133,S004,76,42,5
2024-11-15,P0136,S018,44,51,11
2024-11-15,P0139,S008,90,56,9
2024-11-15,P0142,S016,149,38,5
2024-11-15,P0145,S001,102,52,10
2024-11-15,P0148,S004,76,62,3
2024-11-15,P0151,S018,82,36,9
2024-11-15,P0154,S010,187,37,7
2024-11-15,P0157,S014,90,69,7
2024-11-15,P0160,S018,16,29,6
2024-11-15,P0163,S015,195,34,6
2024-11-15,P0166,S011,206,46,3
2024-11-15,P0169,S015,65,67,8
2024-11-15,P0172,S003,23,35,7
2024-11-15,P0175,S014,-15,67,7
2024-11-15,P0178,S009,112,34,4
2024-11-15,P0181,S014,204,69,12
2024-11-15,P0184,S002,52,26,9
2024-11-15,P0187,S011,160,58,6
2024-11-15,P0190,S007,41,24,9
2024-11-15,P0193,S004,125,36,10
2024-11-15,P0196,S006,66,25,11
2024-11-15,P0199,S015,171,27,7
2024-11-15,P0202,S008,27,62,12
2024-11-15,P0205,S017,64,60,7
2024-11-15,P0208,S016,9999,41,4
2024-11-15,P0211,S004,140,33,12
2024-11-15,P0214,S012,184,37,10
2024-11-15,P0217,S008,51,47,9
2024-11-15,P0220,S012,134,65,5
2024-11-15,P0223,S004,58,52,5
2024-11-15,P0226,S012,79,64,4
2024-11-15,P0229,S001,150,20,12
2024-11-15,P0232,S018,123,25,7
2024-11-15,P0235,S014,200,37,12
2024-11-15,P0238,S011,15,43,8
2024-11-15,P0241,S006,189,56,3
2024-11-15,P0244,S012,188,41,9
2024-11-15,P0247,S007,153,37,5
2024-11-15,P0250,S001,195,49,5
2024-11-15,P0253,S010,136,33,12
2024-11-15,P0256,S017,136,41,6
2024-11-15,P0259,S004,202,55,12
2024-11-15,P0262,S005,51,41,3
2024-11-15,P0265,S013,195,70,12
2024-11-15,P0268,S017,102,61,11
2024-11-15,P0271,S010,53,39,7
2024-11-15,P0274,S018,133,56,8
2024-11-15,P0277,S002,31,28,10
2024-11-15,P0280,S018,183,43,10
2024-11-15,P0283,S003,96,25,6
2024-11-15,P0286,S012,91,50,3
2024-11-15,P0289,S011,34,45,12
2024-11-15,P0292,S005,169,31,10
2024-11-15,P0295,S003,157,38,4
2024-11-15,P0298,S016,10,64,7
2024-11-14,P0001,S002,144,26,11
2024-11-14,P0004,S005,89,51,11
2024-11-14,P0007,S007,137,49,9
2024-11-14,P0010,S013,118,39,5
2024-11-14,P0013,S004,158,32,3
2024-11-14,P0016,S002,27,32,12
2024-11-14,P0019,S006,36,31,6
2024-11-14,P0022,S009,131,66,9
2024-11-14,P0025,S006,37,61,9
2024-11-14,P0028,S015,11,23,8
2024-11-14,P0031,S001,41,66,3
2024-11-14,P0034,S014,184,20,5
2024-11-14,P0037,S003,81,63,8
2024-11-14,P0040,S005,167,22,11
2024-11-14,P0043,S007,178,46,11
2024-11-14,P0046,S009,15,66,6
2024-11-14,P0049,S014,13,59,11
2024-11-14,P0052,S002,45,54,9
2024-11-14,P0055,S009,187,63,3
2024-11-14,P0058,S010,146,21,10
2024-11-14,P0061,S004,22,38,8
2024-11-14,P0064,S017,81,59,8
2024-11-14,P0067,S008,143,21,6
2024-11-14,P0070,S015,18,27,6
2024-11-14,P0073,S015,134,68,7
2024-11-14,P0076,S013,27,54,11
2024-11-14,P0079,S008,25,44,8
2024-11-14,P0082,S015,205,67,10
2024-11-14,P0085,S001,186,33,11
2024-11-14,P0088,S011,77,50,7
2024-11-14,P0091,S002,110,49,4
2024-11-14,P0094,S012,89,38,9
2024-11-14,P0097,S008,152,20,7
2024-11-14,P0100,S006,140,54,4
2024-11-14,P0103,S010,151,45,10
2024-11-14,P0106,S002,119,68,7
2024-11-14,P0109,S016,78,70,6
2024-11-14,P0112,S016,102,38,9
2024-11-14,P0115,S010,121,50,7
2024-11-14,P0118,S004,60,49,3
2024-11-14,P0121,S014,154,31,4
2024-11-14,P0124,S011,164,59,11
2024-11-14,P0127,S012,10,51,12
2024-11-14,P0130,S011,188,26,7
2024-11-14,P0133,S009,29,67,3
2024-11-14,P0136,S009,62,50,12
2024-11-14,P0139,S012,157,37,8
2024-11-14,P0142,S018,113,52,10
2024-11-14,P0145,S004,144,67,7
2024-11-14,P0148,S010,58,43,6
2024-11-14,P0151,S011,142,66,10
2024-11-14,P0154,S005,135,31,5
2024-11-14,P0157,S005,187,36,7
2024-11-14,P0160,S018,17,69,4
2024-11-14,P0163,S018,60,23,8
2024-11-14,P0166,S011,33,52,5
2024-11-14,P0169,S001,30,54,9
2024-11-14,P0172,S016,31,26,7
2024-11-14,P0175,S001,106,43,8
2024-11-14,P0178,S017,180,43,8
2024-11-14,P0181,S011,175,69,11
2024-11-14,P0184,S018,163,49,10
2024-11-14,P0187,S005,135,51,10
2024-11-14,P0190,S007,15,52,7
2024-11-14,P0193,S002,21,55,3
2024-11-14,P0196,S018,91,50,7
2024-11-14,P0199,S017,93,40,10
2024-11-14,P0202,S005,179,32,3
2024-11-14,P0205,S013,40,20,10
2024-11-14,P0208,S003,147,20,10
2024-11-14,P0211,S009,191,48,5
2024-11-14,P0214,S006,60,39,7
2024-11-14,P0217,S011,84,40,12
2024-11-14,P0220,S013,111,43,5
2024-11-14,P0223,S014,207,49,5
2024-11-14,P0226,S012,27,32,10
2024-11-14,P0229,S013,63,40,12
2024-11-14,P0232,S004,210,55,10
2024-11-14,P0235,S015,12,43,3
2024-11-14,P0238,S005,68,50,3
2024-11-14,P0241,S012,126,64,8
2024-11-14,P0244,S009,42,66,5
2024-11-14,P0247,S003,26,29,3
2024-11-14,P0250,S018,96,28,4
2024-11-14,P0253,S014,110,26,9
2024-11-14,P0256,S009,127,28,3
2024-11-14,P0259,S004,165,34,10
2024-11-14,P0262,S009,176,67,7
2024-11-14,P0265,S018,96,44,5
2024-11-14,P0268,S014,206,57,7
2024-11-14,P0271,S004,184,65,7
2024-11-14,P0274,S017,164,41,9
2024-11-14,P0277,S013,182,70,7
2024-11-14,P0280,S004,71,37,8
2024-11-14,P0283,S013,69,66,12
2024-11-14,P0286,S004,112,44,7
2024-11-14,P0289,S018,210,60,8
2024-11-14,P0292,S014,184,53,5
2024-11-14,P0295,S011,32,63,4
2024-11-14,P0298,S017,17,21,10
2024-11-13,P0001,S004,126,41,7
2024-11-13,P0004,S015,22,40,5
2024-11-13,P0007,S005,121,70,9
2024-11-13,P0010,S005,210,59,9
2024-11-13,P0013,S012,196,61,9
2024-11-13,P0016,S003,85,26,4
2024-11-13,P0019,S005,15,67,3
2024-11-13,P0022,S010,169,66,9
2024-11-13,P0025,S003,120,29,9
2024-11-13,P0028,S004,127,54,6
2024-11-13,P0031,S007,82,26,7
2024-11-13,P0034,S007,76,24,12
2024-11-13,P0037,S012,174,70,6
2024-11-13,P0040,S014,47,62,8
2024-11-13,P0043,S010,191,24,10
2024-11-13,P0046,S005,166,41,9
2024-11-13,P0049,S010,61,33,7
2024-11-13,P0052,S007,59,62,5
2024-11-13,P0055,S007,54,68,9
2024-11-13,P0058,S013,153,62,6
2024-11-13,P0061,S008,189,39,9
2024-11-13,P0064,S006,124,42,10
2024-11-13,P0067,S009,126,28,5
2024-11-13,P0070,S006,69,63,8
2024-11-13,P0073,S003,77,44,5
2024-11-13,P0076,S009,154,37,9
2024-11-13,P0079,S004,92,44,6
2024-11-13,P0082,S013,172,32,7
2024-11-13,P0085,S008,28,23,11
2024-11-13,P0088,S004,137,56,5
2024-11-13,P0091,S005,132,57,8
2024-11-13,P0094,S010,133,61,5
2024-11-13,P0097,S003,91,49,11
2024-11-13,P0100,S013,59,55,8
2024-11-13,P0103,S005,150,60,5
2024-11-13,P0106,S006,165,21,5
2024-11-13,P0109,S015,140,64,9
2024-11-13,P0112,S006,123,27,4
2024-11-13,P0115,S008,10,35,11
2024-11-13,P0118,S007,175,63,7
2024-11-13,P0121,S007,192,42,12
2024-11-13,P0124,S010,179,32,5
2024-11-13,P0127,S008,31,60,7
2024-11-13,P0130,S003,150,54,9
2024-11-13,P0133,S009,138,28,6
2024-11-13,P0136,S003,166,43,4
2024-11-13,P0139,S008,170,25,10
2024-11-13,P0142,S010,196,67,5
2024-11-13,P0145,S011,186,57,3
2024-11-13,P0148,S009,63,55,8
2024-11-13,P0151,S017,21,35,4
2024-11-13,P0154,S004,210,39,9
2024-11-13,P0157,S010,106,49,11
2024-11-13,P0160,S008,73,41,4
2024-11-13,P0163,S016,175,39,9
2024-11-13,P0166,S006,146,30,8
2024-11-13,P0169,S018,210,45,4
2024-11-13,P0172,S002,38,52,8
2024-11-13,P0175,S006,116,67,6
2024-11-13,P0178,S016,188,42,7
2024-11-13,P0181,S011,55,33,10
2024-11-13,P0184,S002,127,62,11
2024-11-13,P0187,S004,83,54,3
2024-11-13,P0190,S006,190,42,4
2024-11-13,P0193,S008,71,50,9
2024-11-13,P0196,S015,93,40,7
2024-11-13,P0199,S003,172,31,7
2024-11-13,P0202,S016,162,39,10
2024-11-13,P0205,S018,171,26,12
2024-11-13,P0208,S016,122,41,9
2024-11-13,P0211,S009,136,28,5
2024-11-13,P0214,S014,138,61,10
2024-11-13,P0217,S003,27,51,11
2024-11-13,P0220,S018,207,69,7
2024-11-13,P0223,S001,93,64,8
2024-11-13,P0226,S014,135,40,7
2024-11-13,P0229,S005,201,65,12
2024-11-13,P0232,S010,146,47,10
2024-11-13,P0235,S018,19,67,3
2024-11-13,P0238,S017,17,42,6
2024-11-13,P0241,S009,40,47,4
2024-11-13,P0244,S016,116,21,12
2024-11-13,P0247,S016,55,22,6
2024-11-13,P0250,S014,107,69,5
2024-11-13,P0253,S001,105,41,10
2024-11-13,P0256,S010,172,50,10
2024-11-13,P0259,S010,195,61,11
2024-11-13,P0262,S010,90,40,11
